a_id,average_lenth_from_tweets,average_number_words_per_tweet,average_time_between_tweets,creation_content_sources,creation_date,default_profile,default_profile_image,desviacion_tipica_average_tweet_time,last_24_hours_tweet,lexical_diversity,location,name,name_length,name_letters_amount,name_numbers_amount,number_of_hashtags,number_of_mentions,number_of_tweets,number_of_urls,percent_negative_tweets,percent_neutral_tweets,percent_positive_tweets,ratio_friends_followers,smog_index,total_number_of_words,total_unique_words,verified
19581787,119.15,3.18,1854311400,2,2009-01-27 07:41:15,False,False,68719072.66053805,0,0.228941684665,True,CLdominator,11,11,0,89,0,1816,95,5,45,50,1.39081145585,12.5,1389,318,False
20338242,107.75,8.79,42908260,1,2009-02-07 22:36:45,False,False,460135.5485915944,0,0.65892053973,True,DJ_Weiss,8,2,0,19,87,9395,58,20,45,35,0.844789912956,9.5,1334,879,False
20531552,97.75,6.07,761270300,1,2009-02-10 18:15:03,False,False,15717123.720848396,0,0.3928802589,True,immasterminds,13,13,0,0,33,466,48,10,40,50,1.31222669232,9.8,1545,607,False
21577213,93.9,8.03333333333,984700400,1,2009-02-22 16:46:52,False,False,2405298.414094527,0,0.688571428571,True,leonardoriviera,15,15,0,9,3,31,19,0,90,10,3.11603375527,11.0,350,241,False
22597402,53.3,5.0,883102200,1,2009-03-03 07:12:10,True,False,2587755.0977337016,0,0.862068965517,True,Modeling_Agency,15,8,0,1,0,10,10,0,70,30,1.37133415944,10.6,58,50,False
22979959,57.75,4.13,312628170,2,2009-03-05 21:13:24,False,False,5604711.615700626,0,0.77052238806,True,Filipe_Agel,11,6,0,0,0,435,100,0,100,0,2.181272509,8.6,536,413,False
23832142,98.4,8.78,2545982050,1,2009-03-11 21:18:57,True,False,10823587.78130109,0,0.525748502994,True,abetterlifenow,14,14,0,2,61,215,27,25,45,30,1.75857843137,10.2,1670,878,False
24320335,71.35,2.11,1981370020,2,2009-03-14 03:28:40,False,False,37082400.397466354,0,0.241142857143,True,videoand,8,8,0,0,0,4485,100,0,85,15,1.72027972028,8.9,875,211,False
27159435,97.35,7.78260869565,1214907608,1,2009-03-28 02:30:15,True,False,8092008.039637434,0,0.61301369863,True,_bigorna,8,7,0,12,2,23,21,0,95,5,3.80046403712,11.3,292,179,False
28219482,97.89473684210526,8.32,1788759810,3,2009-04-01 22:57:20,False,False,13182973.467248037,0,0.729824561404,True,GoldenyLion,11,11,0,16,32,789,86,5,84,10,1.45627980922,11.1,1140,832,False
28587018,124.83333333333333,11.5,2348669166,1,2009-04-03 15:38:10,False,False,6781535.009453764,0,0.633027522936,True,nancyc197,9,6,3,0,2,12,11,8,16,75,0.8375,9.9,218,138,False
29370531,79.7,5.14,876470810,7,2009-04-07 03:33:01,True,False,24863845.461833507,0,0.581447963801,True,istal00,7,5,2,3,6,999,96,0,65,35,1.96464646465,10.2,884,514,False
29444347,80.85,5.97,62261810,1,2009-04-07 13:14:24,True,False,795246.8202407273,0,0.512006861063,True,PeterMurray11,13,11,2,34,10,152,90,20,45,35,3.77477477477,9.9,1166,597,False
29822733,83.11764705882354,8.05882352941,2345708705,1,2009-04-08 21:14:51,False,False,9815876.155110888,0,0.717277486911,True,mariliazara,11,11,0,4,0,17,14,0,94,5,5.4296875,9.9,191,137,False
30998590,99.55,2.03,275013390,4,2009-04-13 23:59:21,False,False,8577829.890230762,0,0.172913117547,True,daniel_bruno,12,6,0,1,95,679,99,10,20,70,1.28005889089,9.6,1174,203,False
31228692,127.6,8.13541666667,2981570645,1,2009-04-14 21:16:40,True,False,1207553.686048579,0,0.611589663273,True,brighter_earth,14,8,0,16,47,96,53,15,30,55,1.01106806862,8.8,1277,781,False
31708548,84.05,7.97,1371956650,3,2009-04-16 09:53:03,False,False,35730790.404225275,0,0.59037037037,True,crisduarte,10,10,0,33,32,151,32,0,95,5,0.417602996255,9.8,1350,797,False
33608758,85.85,7.45,807471210,4,2009-04-20 18:23:19,False,False,14530813.870504469,0,0.563114134543,True,ThomasMaciel,12,12,0,58,14,836,44,0,95,5,0.780346820809,9.9,1323,745,False
92633114,51.0,7.0,0,1,2009-11-25 23:00:00,True,False,0.0,0,1.0,True,34255057,8,0,8,0,0,1,1,0,0,100,0,11.2,7,7,False
35401956,80.4,4.26,145028620,1,2009-04-26 04:25:55,False,False,3082217.7235607556,0,0.390825688073,True,LoranaCallazans,15,15,0,4,3,448,81,0,45,55,1.69732620321,9.2,1090,426,False
35531101,37.0,4.0,0,1,2009-04-26 18:44:22,True,False,0.0,0,1.0,True,Katie2nve,9,5,1,0,0,1,1,0,100,0,3.86234817814,3.1,4,4,False
36477176,57.95,6.3,451618500,2,2009-04-29 20:51:49,False,False,6401162.810779041,0,0.616136919315,True,TulioReis908,12,9,3,6,44,80,14,0,80,20,5.19658119658,9.5,818,504,False
36878978,73.55,6.15,1237740280,2,2009-05-01 04:08:51,False,False,57482652.22443622,0,0.696489241223,True,frankly_scarlet,15,7,0,0,0,814,99,10,35,55,0.469052945563,10.1,883,615,False
37192548,104.0,10.42,72598980,2,2009-05-02 13:06:48,False,False,1919372.382165923,0,0.64241676942,True,yayak75,7,5,2,3,96,199,68,0,60,40,1.51162790698,10.1,1622,1042,False
38195080,131.25,10.42,429630140,2,2009-05-06 15:02:31,False,False,2318983.4917399324,0,0.614386792453,True,AbimaelCosta,12,12,0,16,58,56206,62,0,95,5,0.882402351953,13.7,1696,1042,False
38344324,72.7,8.04,525781000,2,2009-05-07 02:22:58,False,False,2231789.142368774,0,0.626168224299,True,aboutpaul,9,9,0,7,2,481,81,5,60,35,2.99326599327,8.6,1284,804,False
38920016,82.55,4.11,52027210,1,2009-05-09 20:19:26,False,False,325288.5325553146,0,0.33225545675,True,personalloansUS,15,15,0,8,8,125,45,20,20,60,1.27426445722,10.5,1237,411,False
38962259,70.6,3.67,60060400,1,2009-05-10 00:44:06,False,False,801840.7358743444,0,0.317474048443,True,juaooO_F,8,6,0,4,7,452,84,0,70,30,2.18100890208,9.0,1156,367,False
39527698,67.35,3.69,51621920,4,2009-05-12 15:54:13,False,False,1498140.5705083685,0,0.75306122449,True,josuelunardi,12,12,0,6,3,3838,85,0,85,15,0.160784313725,11.9,490,369,False
39674011,84.55,6.69047619048,520230238,1,2009-05-13 03:08:41,True,False,3721416.0591816995,0,0.505395683453,True,FlightCzar,10,10,0,1,1,42,7,10,45,45,2.48453608247,9.3,556,281,False
39688267,106.5,9.38,85048900,2,2009-05-13 04:33:11,False,False,641534.8886575442,0,0.615485564304,True,veropoema,9,9,0,0,2,2657,55,0,100,0,3.20469798658,10.5,1524,938,False
41177563,87.70588235294117,7.82352941176,15458801411,1,2009-05-19 18:39:02,False,False,60770881.06677316,0,0.715053763441,True,fabioricardo75,14,12,2,5,1,17,16,5,88,5,6.72222222222,11.1,186,133,False
41179792,76.0,5.88,724281760,4,2009-05-19 18:49:23,False,False,19626232.23779595,0,0.563758389262,True,Michael_RdS,11,7,0,31,81,325,8,5,95,0,1.20897615708,8.2,1043,588,False
41678763,68.66666666666667,2.16666666667,9577333,1,2009-05-21 21:10:30,True,False,20369.766834426187,0,0.541666666667,True,_inbetweeners_,14,12,0,0,0,6,6,0,66,33,0.796397379913,11.7,24,13,False
41684107,84.6,4.16,205725060,2,2009-05-21 21:37:19,False,False,687032.575828803,0,0.366197183099,True,RafaelTaio,10,10,0,4,79,186,33,0,100,0,2.6897689769,8.5,1136,416,False
41877218,68.05263157894737,5.67,1192260290,4,2009-05-22 19:01:47,False,False,19034781.209224198,0,0.535410764873,True,guiLhermex3,11,10,1,28,24,286,18,0,63,36,0.629166666667,10.0,1059,567,False
43066058,36.0,5.0,0,1,2009-05-28 07:14:38,True,False,0.0,0,1.0,True,Abigail08ke,11,7,2,0,0,1,1,0,0,100,4.99270072993,3.1,5,5,False
43201046,76.3,9.53,213052430,1,2009-05-28 21:29:50,False,False,1009909.0872234231,0,0.691582002903,True,MichaelJKann,12,12,0,24,82,1092,40,0,90,10,3.12957317073,10.6,1378,953,False
43510557,39.0,6.0,0,1,2009-05-30 10:21:11,True,False,0.0,0,1.0,True,Isabel29nk,10,6,2,0,0,1,1,0,0,100,5.56730769231,3.1,6,6,False
43747581,89.95,7.2,315717120,2,2009-05-31 20:17:17,False,False,2560618.768364688,0,0.589680589681,True,rod315,6,3,3,47,59,146,93,5,75,20,2.25510204082,10.3,1221,720,False
44081953,37.0,4.0,0,1,2009-06-02 07:53:30,True,False,0.0,0,1.0,True,Natalia68xk,11,7,2,0,0,1,1,0,0,100,4.7265625,8.8,4,4,False
44084192,39.0,6.0,0,1,2009-06-02 08:18:02,True,False,0.0,0,1.0,True,Abigail36vk,11,7,2,0,0,1,1,0,0,100,4.52272727273,8.8,6,6,False
44084811,46.0,7.0,0,1,2009-06-02 08:24:48,True,False,0.0,0,1.0,True,Vanessa26zn,11,7,2,0,0,1,1,0,0,100,4.88421052632,8.8,7,7,False
44191269,68.5,8.4375,48452000,1,2009-06-02 19:48:36,True,False,197561.2280772782,0,0.833333333333,True,MariaReese,10,10,0,0,0,16,9,6,37,56,2.32049306626,10.2,162,135,False
44698831,66.0,4.61,26584550,1,2009-06-04 19:38:04,True,False,310801.22496893414,0,0.60182767624,True,WeightLossT,11,11,0,2,1,309,90,10,50,40,1.46634026928,11.4,766,461,False
45497562,36.0,4.0,0,1,2009-06-08 04:12:57,True,False,0.0,0,1.0,True,Amy71ju,7,3,2,0,0,1,1,0,0,100,3.66091954023,8.8,4,4,False
45564759,94.6,8.33333333333,3157305666,2,2009-06-08 13:32:05,False,False,36473304.49642277,0,0.683371298405,True,ilovtweets,10,10,0,9,7,36,32,0,85,15,2.53260869565,10.6,439,300,False
45804432,37.0,5.0,0,1,2009-06-09 09:48:31,True,False,0.0,0,1.0,True,Daniela831uc,12,7,3,0,0,1,1,0,0,100,4.93650793651,3.1,5,5,False
46043491,75.75,1.74,98218930,2,2009-06-10 05:11:50,True,False,1011179.3611270888,0,0.125360230548,True,Creative_Money,14,8,0,0,0,257,100,80,10,10,1.96188055909,8.6,1388,174,False
46316753,34.0,4.0,0,1,2009-06-11 04:44:39,True,False,0.0,0,1.0,True,Kimberly226tn,13,8,3,0,0,1,1,0,100,0,5.27272727273,8.8,4,4,False
46322170,39.0,4.0,0,1,2009-06-11 05:22:05,True,False,0.0,0,1.0,True,Lily920iu,9,4,3,0,0,1,1,0,100,0,4.88235294118,3.1,4,4,False
46408524,128.4,10.6329113924,197053329,1,2009-06-11 15:18:09,True,False,5006953.257544987,0,0.443974630021,True,makemoneysecret,15,15,0,1,4,79,19,5,10,85,1.17308447937,8.4,1892,840,False
46810284,67.5,9.5,3797393000,2,2009-06-13 02:53:59,False,False,3797393.0,0,0.95,True,GiihSixxRM,10,10,0,0,0,21,2,50,50,0,0.00210108556087,9.7,20,19,False
46874389,77.8,3.34,230352900,1,2009-06-13 12:02:29,False,False,2935866.426503597,0,0.295313881521,True,Piratas_Humor,13,7,0,3,2,767,71,0,100,0,3.05412371134,9.6,1131,334,False
47015574,42.0,6.0,0,1,2009-06-14 02:36:25,True,False,0.0,0,1.0,True,Hannah383mm,11,6,3,0,0,1,1,0,0,100,5.33928571429,8.8,6,6,False
47023408,36.0,6.0,0,1,2009-06-14 03:24:56,True,False,0.0,0,1.0,True,Destiny938kj,12,7,3,0,0,1,1,0,100,0,4.54782608696,3.1,6,6,False
47678112,124.85714285714286,10.7857142857,13564785,1,2009-06-16 17:09:03,True,False,48742.87489118962,0,0.491856677524,True,howtoearnonline,15,15,0,0,0,14,6,21,21,57,1.29420873335,7.5,307,151,False
47731919,89.0,11.3333333333,4060879333,1,2009-06-16 20:13:08,False,False,4982507.617081249,0,0.944444444444,True,TurboMachine,12,12,0,1,1,3,3,0,0,100,1.42269076305,9.7,36,34,False
47799788,75.15,7.41,13058480,1,2009-06-17 01:05:19,False,False,172938.30843143893,0,0.563069908815,True,ElLukDG,7,7,0,32,56,2095,7,5,85,10,1.84420289855,8.7,1316,741,False
47891113,33.0,4.0,0,1,2009-06-17 07:42:20,True,False,0.0,0,1.0,True,Vanessa698py,12,7,3,0,0,1,1,0,100,0,6.5,3.1,4,4,False
48007897,64.4,3.46,147858130,1,2009-06-17 16:02:43,False,False,5073375.3827386,0,0.308928571429,True,CoconutTwist,12,12,0,0,6,277,88,0,65,35,3.2338028169,8.9,1120,346,False
48385665,122.15789473684211,12.5714285714,9644240619,2,2009-06-18 15:35:56,False,False,70694291.05638497,0,0.819875776398,True,JessicaDuncan83,15,13,2,5,15,22,20,10,63,26,5.38117647059,10.9,322,264,False
48712444,64.36842105263158,6.38,1798807720,3,2009-06-19 14:00:52,False,False,79724093.85444443,0,0.590740740741,True,blogquasedoce,13,13,0,37,35,3862,29,0,100,0,0.750158528852,9.5,1080,638,False
48957307,62.0,5.33333333333,426429666,1,2009-06-20 07:58:16,True,False,559603.1586760588,0,1.0,True,jandijkgra97271,15,10,5,0,0,3,2,0,66,33,9.52,10.1,16,16,False
48959912,83.75,4.35,277809140,2,2009-06-20 08:17:05,False,False,191054.77865261576,0,0.337209302326,True,Informer1,9,8,1,0,2,245,67,0,30,70,2.39024390244,10.7,1290,435,False
48972661,64.66666666666667,6.0,425168333,1,2009-06-20 09:58:27,True,False,557725.4223231676,0,1.0,True,RoccyB_Cas9785,14,6,4,0,0,3,2,0,66,33,9.56923076923,8.1,18,18,False
49195364,60.333333333333336,5.33333333333,403957000,1,2009-06-21 02:06:31,True,False,528243.7122265527,0,0.888888888889,True,xelizabeth99652,15,10,5,0,0,3,2,0,33,66,8.66,7.8,18,16,False
49196059,69.0,8.5,499461000,1,2009-06-21 02:09:25,True,False,499461.0,0,0.944444444444,True,ryandaniel57393,15,10,5,0,0,2,2,0,0,100,7.25988700565,6.4,18,17,False
49198668,71.66666666666667,8.33333333333,402528666,1,2009-06-21 02:19:33,True,False,526240.7481606368,0,1.0,True,BradinBuff62004,15,10,5,0,0,3,2,0,66,33,8.76397515528,8.8,25,25,False
49215390,58.5,7.5,506914000,1,2009-06-21 03:19:30,True,False,506914.0,0,1.0,True,Kindredthe91235,15,10,5,0,0,2,2,0,100,0,9.1067961165,7.2,15,15,False
49233584,60.0,8.33333333333,320495333,1,2009-06-21 04:40:31,True,False,422720.6340538499,0,0.961538461538,True,jandijkgra2704,14,10,4,0,0,3,3,0,66,33,7.575,6.7,26,25,False
49255053,86.66666666666667,10.6666666667,322669333,1,2009-06-21 06:45:30,True,False,425786.98946173646,0,0.864864864865,True,innuendogi21565,15,10,5,0,0,3,3,0,33,66,8.47457627119,7.4,37,32,False
49270232,73.33333333333333,10.6666666667,321796000,1,2009-06-21 08:26:55,True,False,424104.2394791901,0,1.0,True,jclynarian68431,15,10,5,0,0,3,3,33,33,33,9.60666666667,6.7,32,32,False
49479291,70.5,10.5,702295500,1,2009-06-22 00:28:29,True,False,702295.5,0,1.0,True,kellyniema29106,15,10,5,0,0,2,2,0,0,100,7.82389937107,10.1,21,21,False
49499359,86.0,11.5,703768000,1,2009-06-22 01:54:13,True,False,703768.0,0,1.0,True,horriblebo10841,15,10,5,0,0,2,2,0,0,100,9.6204379562,8.1,23,23,False
49540321,76.7,3.29,1203917530,4,2009-06-22 04:50:04,False,False,26979536.742907684,0,0.835025380711,True,suntornsu,9,9,0,0,25,361,6,0,100,0,2.59336099585,6.6,394,329,False
49549560,53.666666666666664,6.0,443268666,1,2009-06-22 05:43:24,True,False,547937.2766204379,0,0.9,True,Despondenc20109,15,10,5,0,0,3,3,0,0,100,10.0064102564,8.8,20,18,False
49588893,63.5,6.5,405756500,1,2009-06-22 10:08:20,True,False,405756.5,0,1.0,True,brandon_fu56841,15,7,5,0,0,2,2,0,0,100,9.18404907975,8.8,13,13,False
49659791,77.0,11.0,404022500,1,2009-06-22 15:23:42,True,False,404022.5,0,1.0,True,Terp4Life044505,15,4,1,0,0,2,2,0,0,100,8.84403669725,6.4,22,22,False
49669394,45.5,5.0,400465000,1,2009-06-22 15:55:02,True,False,400465.0,0,1.0,True,deezy_prim6238,14,5,4,0,0,2,2,0,50,50,8.26829268293,6.4,10,10,False
49692722,66.0,8.5,405339500,1,2009-06-22 17:11:51,True,False,405339.5,0,0.944444444444,True,Singer930936467,15,6,9,0,0,2,2,0,0,100,9.87755102041,10.1,18,17,False
49772550,65.0,9.0,402719500,1,2009-06-22 21:29:00,True,False,402719.5,0,1.0,True,DawnSellsS74828,15,10,5,0,0,2,2,0,0,100,9.78,7.8,18,18,False
49949709,76.0,11.0,238363000,1,2009-06-23 11:24:05,True,False,238363.0,0,1.0,True,moccabutte8713,14,10,4,0,0,2,2,50,0,50,7.11904761905,7.8,22,22,False
50346336,64.15789473684211,5.57,2010172530,2,2009-06-24 16:05:47,False,False,68475619.85862435,0,0.463394342762,True,Caah_Lopes,10,4,0,14,29,517,57,0,94,5,0.585333333333,10.2,1202,557,False
50845426,76.7,5.7037037037,764740851,2,2009-06-26 00:42:57,False,False,10461410.879397718,0,0.553956834532,True,juhcris,7,7,0,3,43,54,12,0,100,0,1.0625,9.9,556,308,False
51311653,51.333333333333336,7.0,220917000,1,2009-06-27 02:03:34,True,False,270929.0695698784,0,1.0,True,j6m9camero4487,14,1,1,0,0,3,3,33,33,33,7.85123966942,7.8,21,21,False
51571349,91.65,4.61,175029320,3,2009-06-27 22:08:40,False,False,6205604.229713997,0,0.363851617995,True,Simplyhwn,9,9,0,68,32,37040,39,0,65,35,1.13471901463,8.8,1267,461,False
51872114,113.45,1.77,9255300,1,2009-06-28 22:51:24,True,False,61303.44543112972,0,0.110143123833,True,SpareTimeWealth,15,15,0,0,0,2644,90,0,50,50,1.23015571591,10.3,1607,177,False
51892953,34.0,2.66666666667,234952333,1,2009-06-29 00:16:03,True,False,290505.8438184449,0,0.888888888889,True,fabulousmi19245,15,10,5,0,0,3,3,0,33,66,7.82666666667,7.8,9,8,False
51905951,34.5,2.5,217387500,1,2009-06-29 01:11:51,True,False,217387.5,0,0.833333333333,True,ChristieMo66420,15,10,5,0,0,2,2,0,50,50,7.5487804878,8.8,6,5,False
52039977,33.0,2.5,213461000,1,2009-06-29 12:23:05,True,False,213461.0,0,0.833333333333,True,stephaniet24278,15,10,5,0,0,2,2,0,100,0,8.15492957746,0,6,5,False
52043740,34.0,2.5,213384500,1,2009-06-29 12:40:36,True,False,213384.5,0,0.833333333333,True,uno_siete082735,15,3,6,0,0,2,2,0,50,50,7.15476190476,8.8,6,5,False
52259836,56.0,5.61290322581,737144612,5,2009-06-30 01:32:05,False,False,2944899.1878528283,0,0.531027466938,True,WELL_SS,7,4,0,16,9,93,59,5,85,10,3.15736040609,10.1,983,522,False
52558319,93.36842105263158,7.69696969697,4653140151,3,2009-06-30 23:25:12,False,False,39374670.60787078,0,0.679144385027,True,etiennegs,9,9,0,4,13,34,5,0,78,21,0.864864864865,8.5,374,254,False
52620061,41.0,6.0,0,1,2009-07-01 03:30:14,True,False,0.0,0,1.0,True,Alexis25m4h,11,6,2,0,0,1,1,0,0,100,6.94871794872,8.8,6,6,False
52857699,52.0,6.0,262631500,1,2009-07-01 21:30:32,True,False,262631.5,0,1.0,True,xxDominiqubhc,13,13,0,0,0,2,2,0,50,50,7.90853658537,3.1,12,12,False
52948027,67.5,10.0,258439500,1,2009-07-02 03:00:01,True,False,258439.5,0,1.0,True,FayThompsofhc,13,13,0,0,0,2,2,0,0,100,10.3008130081,3.1,20,20,False
52975492,116.15,9.48,1067109260,3,2009-07-02 05:00:30,False,False,14006299.177666744,0,0.579816513761,True,marciovennan,12,12,0,23,81,1425,71,0,60,40,0.269581056466,10.6,1635,948,False
52996113,79.35,5.11,56519630,1,2009-07-02 06:54:25,False,False,385167.0890174159,0,0.464968152866,True,ViralListBuilda,15,15,0,2,0,6761,100,10,60,30,0.99876314162,8.8,1099,511,False
53029957,30.0,4.0,0,1,2009-07-02 10:44:52,True,False,0.0,0,1.0,True,Maya98v4v,9,4,2,0,0,1,1,0,100,0,5.8431372549,3.1,4,4,False
53057021,83.1,7.70666666667,314734333,1,2009-07-02 13:08:18,False,False,2517489.080702486,0,0.615548455804,True,fabdocinho,10,10,0,6,42,75,14,0,85,15,5.51818181818,8.5,939,578,False
53261043,37.0,6.0,0,1,2009-07-03 02:01:39,True,False,0.0,0,1.0,True,Kayla84a4s,10,5,2,0,0,1,1,0,100,0,4.77966101695,3.1,6,6,False
53652229,39.0,5.0,0,1,2009-07-04 11:40:51,True,False,0.0,0,1.0,True,Mariah85s0b,11,6,2,0,0,1,1,0,100,0,5.87234042553,3.1,5,5,False
53714790,36.0,3.0,0,1,2009-07-04 17:18:33,True,False,0.0,0,1.0,True,nataliabry66506,15,10,5,0,0,1,1,0,0,100,5.48888888889,0,3,3,False
53780486,34.0,3.0,0,1,2009-07-04 22:48:38,True,False,0.0,0,1.0,True,Mom3CuteBo38991,15,3,1,0,0,1,1,0,0,100,5.6511627907,0,3,3,False
53780726,33.0,3.0,0,1,2009-07-04 22:50:02,True,False,0.0,0,1.0,True,sarasexmeu65676,15,10,5,0,0,1,1,0,100,0,6.175,0,3,3,False
53781542,34.0,3.0,0,1,2009-07-04 22:54:24,True,False,0.0,0,1.0,True,Mom3CuteBo27943,15,3,1,0,0,1,1,0,100,0,8.53571428571,0,3,3,False
53783352,34.0,3.0,0,1,2009-07-04 23:04:13,True,False,0.0,0,1.0,True,SuaveOnDem50734,15,10,5,0,0,1,1,0,0,100,7.33333333333,3.1,3,3,False
53784356,34.0,3.0,0,1,2009-07-04 23:10:20,True,False,0.0,0,1.0,True,Mom3CuteBo71550,15,3,1,0,0,1,1,0,0,100,6.72222222222,3.1,3,3,False
53792078,56.75,4.3125,8244212437,3,2009-07-04 23:56:14,False,False,32843157.081246674,0,0.663461538462,True,granavirtual,12,12,0,5,2,16,14,0,75,25,1.07662082515,11.8,104,69,False
53808441,92.52631578947368,7.03,166494060,1,2009-07-05 01:36:41,False,False,4786284.287398359,0,0.562850280224,True,adrianoc1012,12,8,4,17,33,375,20,0,94,5,2.80736196319,9.7,1249,703,False
53819337,35.0,3.0,0,1,2009-07-05 02:39:43,True,False,0.0,0,1.0,True,ryanhopesu89205,15,10,5,0,0,1,1,0,0,100,7.87096774194,3.1,3,3,False
53819925,35.0,3.0,0,1,2009-07-05 02:42:51,True,False,0.0,0,1.0,True,raysadiplo41136,15,10,5,0,0,1,1,0,0,100,7.25,3.1,3,3,False
53825635,34.0,3.0,0,1,2009-07-05 03:17:18,True,False,0.0,0,1.0,True,sarasexmeu44054,15,10,5,0,0,1,1,0,100,0,7.75862068966,3.1,3,3,False
53826674,34.0,3.0,0,1,2009-07-05 03:23:52,True,False,0.0,0,1.0,True,mangalorea10560,15,10,5,0,0,1,1,0,100,0,5.70212765957,3.1,3,3,False
53826820,33.0,3.0,0,1,2009-07-05 03:24:41,True,False,0.0,0,1.0,True,ALi_I_Am_B86214,15,3,5,0,0,1,1,0,100,0,5.71739130435,3.1,3,3,False
53873807,40.0,6.0,0,1,2009-07-05 09:05:46,True,False,0.0,0,1.0,True,Michelle73e5m,13,8,2,0,0,1,1,0,100,0,5.42,3.1,6,6,False
53948371,33.0,3.0,0,1,2009-07-05 16:49:17,True,False,0.0,0,1.0,True,anniebaby170025,15,9,6,0,0,1,1,0,100,0,8.0487804878,0,3,3,False
53978783,69.5,3.5,844786500,1,2009-07-05 19:09:37,True,False,1221069.4664337027,0,0.466666666667,True,arvsTg,6,6,0,0,0,4,4,0,0,100,6.3133640553,7.8,30,14,False
54080533,33.0,3.0,0,1,2009-07-06 02:18:57,True,False,0.0,0,1.0,True,edwardxbelfbg,13,13,0,0,0,1,1,0,100,0,6.86,0,3,3,False
54234822,85.89473684210526,5.96,335860070,3,2009-07-06 15:30:08,False,False,7240492.270781815,0,0.566001899335,True,guiiinardelli,13,13,0,29,42,743,32,0,89,10,2.76480541455,9.6,1053,596,False
54265489,69.25,9.75,4364885000,1,2009-07-06 17:09:00,False,False,8662731.731666645,0,0.975,True,juliacarvalho5,14,13,1,2,0,4,2,0,75,25,7.39393939394,10.7,40,39,False
54353595,117.75,5.92,738114990,2,2009-07-06 22:21:01,True,False,10277890.89121164,0,0.667418263811,True,WhosMax,7,7,0,14,11,4666,85,0,30,70,1.25176886792,8.7,887,592,False
54634998,81.7,8.87951807229,57985578,1,2009-07-07 18:32:57,False,False,1095191.0585881763,0,0.67429094236,True,AnniexaLacyi,12,12,0,0,0,83,23,15,30,55,4.84571428571,8.4,1093,737,False
54638312,89.45,9.08536585366,58628756,1,2009-07-07 18:45:51,True,False,1185709.9551156797,0,0.677888989991,True,JimenawaSheai,13,13,0,0,0,82,30,10,35,55,4.2024691358,8.4,1099,745,False
54671794,65.8,8.68041237113,49398556,1,2009-07-07 20:50:42,False,False,984888.928328068,0,0.645210727969,True,EmersonhaCameri,15,15,0,0,0,97,39,15,40,45,3.2824742268,8.3,1305,842,False
54784761,99.15,9.95744680851,50854074,1,2009-07-08 03:31:19,False,False,50467.234511017145,0,0.660084626234,True,HaleylaTerranci,15,15,0,0,0,94,32,5,50,45,3.29046563193,8.1,1418,936,False
54786968,88.0,9.16129032258,51358397,1,2009-07-08 03:40:43,False,False,43518.80205600793,0,0.651376146789,True,CadecaIrvingi,13,13,0,0,0,93,35,25,40,35,3.44582043344,8.2,1308,852,False
